handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
prince-foods-40013,Product,Prince Foods Roasted Gram (Pottu Kadala) 400g,"Prince Foods Roasted Gram is a versatile, light snack that supports digestion and provides long-lasting energy. A great addition to your daily diet, offering both taste and nutrition in every bite.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Lentils/ Pulses,,,1.79,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50000,Product,Prince Foods Chicken Masala 200g,"Prince Foods Chicken Masala is a flavorful blend of premium spices, specially crafted to enhance the taste of your chicken dishes.",96bfc4_b06d7ecdd04849b3b8897091f17fa338~mv2.jpg,Groceries ;Masala Powders,,,1.99,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50001,Product,Prince Foods Garam Masala 200g,"Prince Foods Garam Masala is a rich and aromatic blend of premium spices, carefully crafted to elevate your dishes with authentic Indian flavor.",96bfc4_cd9df5b7e1e7418e8eedcd482ddb251e~mv2.jpg,Groceries ;Masala Powders,,,1.99,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50002,Product,Prince Foods Kabsa Masala 100g,"Prince Foods Kabsa Masala is a vibrant and aromatic spice blend, specially crafted to bring the rich flavors of Middle Eastern cuisine to your kitchen.",96bfc4_8ce636f34c93415d9d0678a13a2a1b52~mv2.jpg,Groceries ;Masala Powders,,,1.49,,true,PERCENT,0.0,OutOfStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50003,Product,Prince Foods Mandi Masala 100g,"Prince Foods Mandi Masala is a fragrant and flavorful spice blend designed to create the authentic taste of Mandi, a traditional Middle Eastern rice and meat dish.",96bfc4_6647f45c7fce4d60a0607180f7708eec~mv2.jpg,Groceries ;Masala Powders,,,1.49,,true,PERCENT,0.0,OutOfStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50004,Product,Prince Foods Meat Masala 200g,"Prince Foods Meat Masala is a rich and aromatic spice blend, specially formulated to bring out the best flavors in your meat dishes.",96bfc4_60699c671d5e4728bdc8d8fb60b92d0f~mv2.jpg,Groceries ;Masala Powders,,,1.99,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50005,Product,Prince Foods Rasam Powder 200g,Prince Foods Rasam Powder is a flavorful and aromatic spice blend that captures the essence of traditional South Indian rasam.,96bfc4_ba9c058c87ea429881d7fe5a1f9ea1e6~mv2.jpg,Groceries ;Masala Powders,,,1.99,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-50006,Product,Prince Foods Sambar Powder 200g,"Prince Foods Sambar Powder is a premium, aromatic spice blend crafted to enhance the flavor of your sambar and other South Indian dishes.",96bfc4_97cbd64015a040e9921fb2cd7eb85e81~mv2.jpg,Groceries ;Masala Powders,,,1.99,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60004,Product,Prince Foods Palada Kheer Mix 250g,"Prince Foods Palada Kheer Mix is a convenient and delicious way to prepare the traditional South Indian dessert, Palada Kheer, in no time",96bfc4_57e1f7fdd934461dbce53e89d2cf08b7~mv2.jpg,Groceries ;Others,,,1.29,,true,PERCENT,0.0,InStock,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60005,Product,Prince Foods Palada,"Prince Foods Pal Ada is a high-quality, finely processed rice flake specifically made for preparing the classic South Indian dessert, Palada Kheer.",96bfc4_d7fbeead32d34fbdab31b77d563053ac~mv2.png,Groceries ;Others,,,1.19,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60006,Product,Prince Foods Ribbon Rice Ada 200g,"Prince Foods Ribbon Rice Ada is a premium-quality rice product, specially designed for making traditional South Indian dishes like Ada Pradhaman, a popular dessert. These thin, ribbon-shaped rice slices are made from carefully processed rice, offering a soft and smooth texture when cooked.",96bfc4_e8dccd7bb2054bba80cf24a644f51c6d~mv2.jpg,Groceries ;Others,,,1.19,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60007,Product,Prince Foods Roasted Vermicelli 400g,"Prince Foods Roasted Vermicelli is a premium, pre-roasted vermicelli made from high-quality wheat, offering a rich, nutty flavor and perfect texture. Ideal for making a variety of dishes, from savory upma to sweet kheer or payasam, this roasted vermicelli cooks quickly and easily.",96bfc4_9ea0d4ff95a04807b48ad57a9e9bd076~mv2.png,Groceries ;Others,,,1.29,,true,PERCENT,0.0,OutOfStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60008,Product,Prince Foods SAS Paper Banana Leaves x 100,"Prince Foods SAS Paper Banana Leaves offer a convenient, sustainable alternative to fresh banana leaves.",96bfc4_b4cd6f0d86924b2284e1de633f4f7a08~mv2.png,Groceries ;Others,,,14.99,,true,PERCENT,0.0,InStock,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60009,Product,Prince Foods Soya Chunks 200g,"Prince Foods Soya Chunks are made from high-quality soy protein, offering a rich, plant-based source of protein and fiber.",96bfc4_7ddc75d1f8824cb585e8040355463c01~mv2.png,Groceries ;Others,,,1.29,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60010,Product,Prince Foods Soya Nano 200g,"Prince Foods Soya Nano is a high-quality, mini-sized soy protein product that provides a rich source of plant-based protein and fiber.",96bfc4_b863772239ac40f686b28b48a3d38d75~mv2.webp,Groceries ;Others,,,1.29,,true,PERCENT,0.0,InStock,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60011,Product,Prince Foods Vermicelli Kheer Mix 250g,"Prince Foods Vermicelli Kheer Mix is a convenient and delicious way to prepare the classic, creamy dessert, Vermicelli Kheer.",96bfc4_761f500505f74b0f876ec3940316d673~mv2.jpg,Groceries ;Others,,,1.29,,true,PERCENT,0.0,InStock,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60012,Product,Prince Foods Synthetic Vinegar 500ml,"Prince Foods Synthetic Vinegar is a high-quality, versatile vinegar made from natural ingredients, offering a sharp, tangy flavor that enhances the taste of a wide variety of dishes.",96bfc4_aee207049a704e1b8dca6b3466067a46~mv2.png,Groceries ;Others,,,1.29,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60013,Product,Prince foods synthetic vinegar 1L,"Prince Foods Synthetic Vinegar is a high-quality, versatile vinegar made from natural ingredients, offering a sharp, tangy flavor that enhances the taste of a wide variety of dishes.",96bfc4_dc7e0d1ce9b143e89dea2de25967c9fe~mv2.png,Groceries ;Others,,,1.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60014,Product,Boost Packet 15g,"Boost Sachet is a convenient, single-serve pack of the popular nutritional drink mix, designed to provide an instant energy boost and enhance your daily nutrition.",96bfc4_6b55f1e8164a4bd7a0b082c2e5f58984~mv2.jpeg,Groceries ;Others,,,0.19,,true,PERCENT,0.0,InStock,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-60015,Product,Horlicks Packet 15g,"Horlicks Sachet is a convenient, single-serve pack of the iconic nutritional drink that provides a quick, energy-boosting solution for your daily needs.",96bfc4_87c8d761921b45df98efe108255b03dd~mv2.webp,Groceries ;Others,,,0.19,,true,PERCENT,0.0,InStock,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-70000,Product,Prince Foods Chakkilattiya Coconut Oil 1L,"Prince Foods Chakkilatiya Coconut Oil is a premium, natural oil extracted from the freshest coconuts, known for its pure, rich flavor and numerous health benefits.",96bfc4_c500d58bd22a4701a43a5e2f5032a116~mv2.jpg,Groceries ;Oils,,,6.9,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-70001,Product,Prince Foods Chakkilattiya Coconut Oil 2L,"Prince Foods Chakkilatiya Coconut Oil is a premium, natural oil extracted from the freshest coconuts, known for its pure, rich flavor and numerous health benefits.",96bfc4_86e960cd13c443e3b3b2c7bf7f7d8b80~mv2.jpg,Groceries ;Oils,,,11.49,,true,PERCENT,0.0,InStock,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-70002,Product,Prince Foods Chakkilattiya Coconut Oil 500ml,"Prince Foods Chakkilatiya Coconut Oil is a premium, natural oil extracted from the freshest coconuts, known for its pure, rich flavor and numerous health benefits.",96bfc4_7056a3df925a4b1db6aa3c88007cd2f9~mv2.jpg,Groceries ;Oils,,,3.99,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-70003,Product,Prince Foods Gingelly Oil 1kg,"Prince Foods Gingelly Oil (also known as sesame oil) is a premium, high-quality oil made from carefully selected sesame seeds.",96bfc4_c2f7ccad1407493d852d80117e52b8dc~mv2.jpg,Groceries ;Oils,,,4.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80000,Product,Prince Foods Dates Pickle 500g,"Prince Foods Dates Pickle is a delicious, tangy, and slightly sweet condiment made from the finest quality dates, infused with a blend of aromatic spices.",96bfc4_e9d241a6f302492fbe48961c1abb1287~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80001,Product,Prince Foods Garlic Pickle 500g,"Prince Foods Garlic Pickle is a bold and flavorful condiment made from premium garlic cloves, carefully blended with aromatic spices and a touch of tanginess.",96bfc4_d9eb64a877a54f458d904f371af49b8c~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80002,Product,Prince Foods Ginger Pickle 500g,"Prince Foods Ginger Pickle is a flavorful and aromatic condiment made from fresh, high-quality ginger, expertly blended with a mix of traditional spices.",,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80003,Product,Prince Foods Lime & Dates Pickle 500g,"Prince Foods Lime and Dates Pickle is a unique and flavorful condiment that combines the tangy zest of lime with the natural sweetness of dates, all expertly blended with a rich mix of spices.",96bfc4_bfae4dc1664b4811aa2dce1f8e181c95~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80004,Product,Prince Foods Lime Pickle 500g,"Prince Foods Lime Pickle is a tangy, spicy, and aromatic condiment made from the finest, sun-ripened limes, carefully preserved with a blend of traditional spices.",96bfc4_f100da5983564b4ca0245bbc313303c6~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80005,Product,Prince Foods Mango Pickle 500g,"Prince Foods Mango Pickle is a classic, tangy, and spicy Indian condiment made from the finest, sun-ripened mangoes, expertly blended with a special mix of traditional spices.",96bfc4_9d19d537b0e54d259824dfacee4ab9d7~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80007,Product,Prince Foods Pulinji Pickle 500g,"Prince Foods Puliinji Pickle is a rich, tangy, and aromatic South Indian condiment made from tender pieces of ginger, tamarind, and a unique blend of spices.",96bfc4_6d3503d5867142aeb00b01f85db1efb7~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,OutOfStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80008,Product,Prince Foods Tender Mango Pickle 500g,"Prince Foods Tender Mango Pickle is a flavorful and tangy condiment made from handpicked tender, raw mangoes, carefully prepared and preserved with a blend of traditional spices.",96bfc4_27a65f9f9b5c409a8560e57e789bc1f2~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-80009,Product,Prince Foods White Lime Pickle 500g,"Prince Foods White Lime Pickle is a unique and flavorful condiment made from carefully selected, tender white limes, preserved with a traditional blend of aromatic spices.",96bfc4_3e305b7a443546f0a5f7ab4cb02a5d5d~mv2.jpg,Groceries ;Pickles,,,1.99,,true,PERCENT,0.0,InStock,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90000,Product,Prince Foods Biriyani Mix Long Grain Rice 900g,"Prince Foods Biryani Mix Long Grain is a premium blend of carefully selected spices and seasonings, designed to elevate your biryani experience. Made specifically for long grain rice.",96bfc4_987fe74ae1964ddaafbe1284200a8fa5~mv2.jpg,Groceries ;Rices,,,3.49,,true,PERCENT,0.0,OutOfStock,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90001,Product,Prince Foods Biriyani Mix Small Grain Rice 900g,Prince Foods Biryani Mix Small Grain is a specially crafted spice blend designed to enhance the flavor of small grain rice in your biryani dishes.,96bfc4_cbb797beb2ba4cf493140f9cd7361191~mv2.jpg,Groceries ;Rices,,,3.49,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90002,Product,Prince Foods Broken Matta Rice 1kg,"Prince Foods Broken Matta Rice is a premium, high-quality rice variety known for its rich texture and nutty flavor. Sourced from the finest matta rice, it is specially processed to break the grains, making it ideal for quick cooking and use in a variety of dishes. Whether you're preparing traditional Kerala-style dishes like biryani, pulao, or even porridge, Prince Foods Broken Matta Rice offers a hearty, wholesome base that absorbs flavors beautifully.",96bfc4_5dcdb4cb1ff74c54bec368c50a47e9ef~mv2.jpg,Groceries ;Rices,,,1.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90003,Product,Prince Foods Jeera Kaima Rice 1kg,Prince Foods Jeera Karma Rice is a premium quality rice variety known for its long grains and aromatic fragrance.,96bfc4_a128782dfd884e66b9010cc9d4ca6d2c~mv2.png,Groceries ;Rices,,,3.69,,true,PERCENT,0.0,InStock,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90004,Product,Prince Foods Kabsa Kit 900g,"Prince Foods Kabsa Kit is a convenient and all-in-one solution to prepare the delicious, aromatic Middle Eastern dish, Kabsa, at home.",96bfc4_987fe74ae1964ddaafbe1284200a8fa5~mv2.jpg,Groceries ;Rices,,,3.99,,true,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90005,Product,Prince Foods Keeri Samba Rice 1kg,"Prince Foods Keeri Samba Rice is a premium, aromatic rice variety that is cherished for its unique texture and rich flavor. Known for its small, golden grains, this rice is a favorite in South Indian and Sri Lankan cuisine, particularly for dishes like biryanis, pongal, and curries.",96bfc4_8072e21e5e8e4f72904f81e05089bc7a~mv2.png,Groceries ;Rices,,,2.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90006,Product,Prince Foods Keeri Samba Rice 5kg,"Prince Foods Keeri Samba Rice is a premium, aromatic rice variety that is cherished for its unique texture and rich flavor. Known for its small, golden grains, this rice is a favorite in South Indian and Sri Lankan cuisine, particularly for dishes like biryanis, pongal, and curries.",96bfc4_81ed04c342cc40afa934bd4f491334d5~mv2.png,Groceries ;Rices,,,14.99,,true,PERCENT,0.0,InStock,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90007,Product,Prince Foods Mandi Kit 900g,"Prince Foods Mandi Kit is a convenient and complete solution to prepare the traditional and flavorful Middle Eastern dish, Mandi, right at home.",96bfc4_b186881ebbfe499aa47dc35de11d56d5~mv2.png,Groceries ;Rices,,,3.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90009,Product,Prince Foods Muthu Samba Rice 1kg,"Prince Foods Muthu Samba Rice is a premium quality, fragrant rice variety known for its distinct aroma, short grain, and soft, fluffy texture when cooked.",96bfc4_87eeb4822a5047ccb7abe1a05a08a0ee~mv2.png,Groceries ;Rices,,,2.49,,true,PERCENT,0.0,InStock,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90010,Product,Prince Foods Muthu Samba Rice 5kg,"Prince Foods Muthu Samba Rice is a premium quality, fragrant rice variety known for its distinct aroma, short grain, and soft, fluffy texture when cooked.",96bfc4_506165e6f5994dab9aa0ba06df1d3713~mv2.jpg,Groceries ;Rices,,,12.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90011,Product,Prince Foods Palakaddan Matta Long Grain Rice 10kg,"Prince Foods Palakkadan Matta Rice is a premium, traditionally sourced rice variety from the Palakkad region of Kerala, known for its rich texture, nutty flavor, and distinctive red husk.",96bfc4_76ec482271a74d67b960f87ad67c90f0~mv2.jpg,Groceries ;Rices,,,18.99,,true,PERCENT,0.0,OutOfStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90012,Product,Prince Foods Red Basmati Rice 1kg,"Prince Foods Red Basmati Rice is a premium, aromatic rice variety known for its long grains, rich flavor, and distinct reddish-brown hue.",,Groceries ;Rices,,,2.99,,true,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90013,Product,Prince Foods Red Basmati Rice 5kg,"Prince Foods Red Basmati Rice is a premium, aromatic rice variety known for its long grains, rich flavor, and distinct reddish-brown hue.",,Groceries ;Rices,,,12.99,,true,PERCENT,0.0,OutOfStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90014,Product,Prince Foods Red Keeri Samba Kekulu Rice 1kg,"Prince Foods Red Keeri Samba Rice is a premium, aromatic rice variety known for its small, red-hued grains and unique, earthy flavor.",96bfc4_535166b70f694e938f4575494dbe171d~mv2.jpg,Groceries ;Rices,,,2.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90015,Product,Prince Foods Red Keeri Samba Kekulu Rice 5kg,"Prince Foods Red Keeri Samba Rice is a premium, aromatic rice variety known for its small, red-hued grains and unique, earthy flavor.",96bfc4_535166b70f694e938f4575494dbe171d~mv2.jpg,Groceries ;Rices,,,13.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90016,Product,Prince Foods Red Nadu Rice 1kg,"Prince Foods Red Nadu Rice is a high-quality, fragrant rice variety known for its rich texture and slightly reddish-brown grains. Sourced from select regions, this rice offers a perfect balance of flavor and nutrition, making it ideal for a wide range of South Indian dishes.",96bfc4_75f143d8f0604f718b5404d994ca4bc9~mv2.png,Groceries ;Rices,,,2.29,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90017,Product,Prince Foods Red Nadu Rice 5kg,"Prince Foods Red Nadu Rice is a high-quality, fragrant rice variety known for its rich texture and slightly reddish-brown grains. Sourced from select regions, this rice offers a perfect balance of flavor and nutrition, making it ideal for a wide range of South Indian dishes.",96bfc4_bed59a879cb5412c8918224bfe3162cb~mv2.png,Groceries ;Rices,,,9.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90018,Product,Prince Foods Red Raw Rice 1kg,"Prince Foods Red Raw Rice is a premium, unpolished rice variety that retains its natural red husk, offering a rich, earthy flavor and a higher nutritional profile compared to white rice.",96bfc4_fc4de7c8495a444988b86d4c7e806ffc~mv2.jpg,Groceries ;Rices,,,1.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90019,Product,Prince Foods Red Raw Rice 5kg unpolished,"Prince Foods Red Raw Rice is a premium, unpolished rice variety that retains its natural red husk, offering a rich, earthy flavor and a higher nutritional profile compared to white rice.",96bfc4_5330e70690f841ab83b7d92fe00d977a~mv2.png,Groceries ;Rices,,,11.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90020,Product,Prince Foods Red Raw Rice Lite Double Polish (Rosa Kekulu) 1kg,"Prince Foods Red Raw Rice Double Polish Lite is a high-quality, semi-polished rice variety that offers the best of both worlds – retaining the natural benefits of red rice while providing a smoother, more refined texture.",96bfc4_aefc87490aa447c198244396c0a9a404~mv2.png,Groceries ;Rices,,,2.39,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90021,Product,Prince Foods Red Raw Rice Lite Double Polish (Rosa Kekulu) 5kg,"Prince Foods Red Raw Rice Double Polish Lite is a high-quality, semi-polished rice variety that offers the best of both worlds – retaining the natural benefits of red rice while providing a smoother, more refined texture.",96bfc4_4599ca0543bb4480a9b22c8b50e898ff~mv2.png,Groceries ;Rices,,,11.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90022,Product,Prince Foods Red Samba Rice 5kg,"Prince Foods Red Samba Rice is a premium, aromatic rice variety known for its rich, earthy flavor and distinct reddish-brown grains.",,Groceries ;Rices,,,12.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90023,Product,Prince Foods Red Samba Rice 1kg,"Prince Foods Red Samba Rice is a premium, aromatic rice variety known for its rich, earthy flavor and distinct reddish-brown grains.",,Groceries ;Rices,,,2.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90024,Product,Prince Foods Shadi Jeerakasala Kaima Rice 5kg,"Prince Foods Shadi Jeerakasala Kaima Rice cooks to a fluffy, yet slightly sticky texture, which helps it hold together beautifully in dishes like Kerala-style biryani and other festive meals.",96bfc4_df477da584c44d9f8cce1ee59838a577~mv2.jpeg,Groceries ;Rices,,,18.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90025,Product,Prince Foods Suduru samba rice 1kg,"Prince Foods Suduru Samba Rice cooks to a fluffy texture, absorbing spices beautifully and adding an extra layer of depth to dishes like biryanis, pulaos, and sambar rice.",96bfc4_d8a0b2106e924ed794b487e075a51797~mv2.png,Groceries ;Rices,,,3.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90026,Product,Prince Foods Suduru samba rice 5kg,"Prince Foods Suduru Samba Rice cooks to a fluffy texture, absorbing spices beautifully and adding an extra layer of depth to dishes like biryanis, pulaos, and sambar rice.",96bfc4_f14ae9ac254f40fbbb75acc720bca47e~mv2.png,Groceries ;Rices,,,17.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90027,Product,Prince Foods Vanni Hand Pound rice 1kg,"Prince Foods Vanni Hand Pound Rice is perfect for a variety of traditional South Indian dishes like sambar rice, curd rice, and pulaos. Its ability to absorb flavors beautifully while maintaining a firm, yet soft texture makes it ideal for both everyday meals and festive occasions.",96bfc4_b1c0aaab2ea54049b453f42d5678b420~mv2.png,Groceries ;Rices,,,2.99,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90028,Product,Prince Foods Vanni Hand Pound rice 5kg,"Prince Foods Vanni Hand Pound Rice is perfect for a variety of traditional South Indian dishes like sambar rice, curd rice, and pulaos. Its ability to absorb flavors beautifully while maintaining a firm, yet soft texture makes it ideal for both everyday meals and festive occasions.",96bfc4_5736040da70e4e218bb6fc039386b02d~mv2.png,Groceries ;Rices,,,13.49,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90029,Product,Prince Foods Vanni Poonagari Motta Karuppam Rice 1kg,"Prince Foods Vanni Poonagari Motta Karuppam Rice is a premium, aromatic rice variety known for its distinctive dark brown color, rich flavor, and slightly firm texture.",,Groceries ;Rices,,,3.29,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90030,Product,Prince Foods Vanni Poonagari Motta Karuppam Rice 5kg,"Prince Foods Vanni Poonagari Motta Karuppam Rice is a premium, aromatic rice variety known for its distinctive dark brown color, rich flavor, and slightly firm texture.",,Groceries ;Rices,,,13.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90031,Product,Prince Foods White Nadu Rice 1kg,"Prince Foods White Nadu Rice cooks to a fluffy, non-sticky texture, making it perfect for traditional South Indian dishes like sambar rice, biryanis, pulaos, and fried rice.",96bfc4_f715e847eeee41488dfb894ed58f156c~mv2.png,Groceries ;Rices,,,2.49,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prince-foods-90032,Product,Prince Foods White Nadu Rice 5kg,"Prince Foods White Nadu Rice cooks to a fluffy, non-sticky texture, making it perfect for traditional South Indian dishes like sambar rice, biryanis, pulaos, and fried rice.",96bfc4_8697d874c011417dbf3252317098c0f9~mv2.png,Groceries ;Rices,,,11.99,,true,PERCENT,0.0,InStock,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
